"is_canceled","lead_time","arrival_date_month","arrival_date_week_number","arrival_date_day_of_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","country","market_segment","is_repeated_guest","previous_cancellations","previous_bookings_not_canceled","booking_changes","deposit_type","company","days_in_waiting_list","customer_type","required_car_parking_spaces","total_of_special_requests","reservation_status","name","email","phone.number","credit_card"
1,107,"May",20,18,1,3,2,0,0,"BB","LUX","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Canceled","James Holmes","James_Holmes@aol.com","872-553-5562","************2242"
0,1,"January",2,8,0,2,2,0,0,"SC","BEL","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Leah Tate","Tate.Leah@aol.com","232-303-7348","************6915"
0,53,"June",26,24,1,2,2,0,0,"BB","PRT","Groups",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,1,"Check-Out","Melissa Lee","Melissa.L@protonmail.com","250-844-3551","************3289"
0,83,"June",24,10,1,2,2,0,0,"BB","FRA","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,3,"Check-Out","Miguel Erickson","MErickson@yahoo.com","847-554-1792","************6070"
0,33,"January",5,25,1,1,3,0,0,"BB","ARG","Corporate",0,0,0,1,"No Deposit",NA,15,"Transient-Party",0,1,"Check-Out","Sarah Cline","Cline.Sarah@hotmail.com","882-754-2610","************9828"
1,239,"August",32,8,0,4,2,0,0,"BB","DEU","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Canceled","Sheila Briggs","SheilaBriggs@att.com","112-563-8025","************4464"
0,301,"July",31,30,1,1,2,0,0,"HB","DEU","Offline TA/TO",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,1,"Check-Out","Elizabeth Sanders","Elizabeth_Sanders@hotmail.com","612-513-1250","************8301"
1,178,"September",37,9,0,2,1,0,0,"BB","PRT","Groups",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Daniel Rodriguez","Daniel_R@aol.com","894-360-0074","************9025"
1,52,"March",11,9,0,4,2,0,0,"SC","HUN","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Canceled","Brenda Pierce","Brenda.Pierce@protonmail.com","850-852-5672","************2316"
1,144,"June",26,27,0,3,2,0,0,"BB","AUS","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Canceled","Debra Russell","Russell_Debra57@protonmail.com","993-896-3333","************5395"
0,269,"December",53,29,2,3,2,0,0,"BB","SWE","Offline TA/TO",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,1,"Check-Out","Sean Duran","Sean_D69@zoho.com","535-128-1528","************1556"
1,270,"April",17,20,0,4,2,0,0,"BB","PRT","Offline TA/TO",0,0,0,0,"No Deposit",NA,187,"Transient-Party",0,0,"Canceled","Jason Gross","Jason.G30@outlook.com","234-973-9881","************2781"
1,192,"August",32,4,1,3,2,1,0,"BB","FRA","Online TA",0,0,0,1,"No Deposit",NA,0,"Transient",0,2,"Canceled","Anita Lopez","Anita.Lopez@comcast.net","472-079-3511","************5978"
1,566,"January",4,26,0,2,2,0,0,"BB","PRT","Groups",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Jason Dickson","Dickson_Jason@zoho.com","839-401-0662","************6743"
0,117,"July",27,7,0,2,2,0,0,"SC","CN","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Leonard Hernandez","Hernandez_Leonard@yahoo.com","686-157-8987","************1347"
0,255,"April",17,28,2,2,2,0,0,"SC","GBR","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Stacey Jackson","Stacey.Jackson60@yahoo.com","871-065-3103","************5568"
0,88,"April",15,4,1,2,2,0,0,"BB","POL","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Rodney Brady","Brady_Rodney@hotmail.com","272-291-1543","************7614"
1,443,"April",18,29,0,1,2,0,0,"BB","PRT","Offline TA/TO",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Jeanette Armstrong","JeanetteArmstrong@gmail.com","519-985-8162","************5227"
0,84,"April",16,18,0,1,1,0,0,"BB","NLD","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Caitlin Rodriguez","Caitlin_Rodriguez@xfinity.com","605-306-2917","************1988"
0,0,"May",19,13,0,1,2,0,0,"BB","DEU","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Robin Bush","Robin.B@att.com","723-732-6240","************2844"
1,34,"November",49,27,2,1,2,0,0,"BB","PRT","Groups",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,0,"Canceled","Thomas Maxwell","Thomas.Maxwell@verizon.com","272-895-3683","************2046"
0,302,"August",32,2,2,8,2,0,0,"BB","DEU","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Gregory Flores","GregoryFlores@yahoo.com","589-983-3011","************9050"
0,9,"February",7,18,2,2,2,0,0,"BB","FRA","Online TA",0,0,0,1,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Chloe Berry","CBerry@aol.com","508-514-1898","************7867"
0,308,"August",32,7,1,5,2,0,0,"SC","FRA","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,1,"Check-Out","Justin Payne","Justin_Payne@yandex.com","411-346-7678","************9500"
0,13,"March",10,2,0,3,1,0,0,"BB","FRA","Corporate",1,0,1,1,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Steven Bird","StevenBird47@yahoo.com","724-770-5378","************3584"
0,1,"September",39,22,1,3,2,0,0,"BB","BRA","Offline TA/TO",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,0,"Check-Out","Rebecca Bailey","Rebecca.Bailey@yahoo.com","895-191-8130","************3858"
1,183,"June",23,8,0,2,1,0,0,"BB","PRT","Offline TA/TO",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Molly Krueger","Molly.Krueger@outlook.com","714-725-4200","************5167"
0,7,"February",7,13,0,1,3,0,0,"BB","ESP","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Kelly Singleton","KSingleton@hotmail.com","281-547-3296","************2260"
1,69,"June",25,12,2,4,1,0,0,"BB","PRT","Offline TA/TO",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Nicole Vargas","Nicole_Vargas80@comcast.net","333-488-6899","************3953"
1,295,"August",32,8,2,1,2,0,0,"BB","PRT","Groups",0,1,0,0,"No Deposit",NA,0,"Transient-Party",0,0,"Canceled","Jeffrey Welch","JWelch@att.com","484-180-9315","************3539"
1,137,"January",5,27,0,2,1,0,0,"BB","PRT","Groups",0,1,0,0,"Non Refund",NA,45,"Transient",0,0,"Canceled","Michael Tran","MTran@xfinity.com","624-633-0194","************9250"
0,66,"October",43,19,1,3,2,0,0,"BB","IRL","Online TA",0,0,0,0,"No Deposit",NA,0,"Contract",0,2,"Check-Out","Timothy Wolfe","Timothy_Wolfe@yandex.com","320-020-8507","************2826"
0,41,"November",45,2,1,4,2,0,0,"BB","FRA","Offline TA/TO",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Antonio Henry","AHenry@protonmail.com","167-684-0313","************8114"
1,316,"April",17,27,0,3,1,0,0,"BB","DEU","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Canceled","Rebecca Daugherty","Rebecca.D@att.com","481-876-7188","************2951"
1,359,"October",42,11,2,0,2,0,0,"BB","PRT","Groups",0,1,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Jared Allison","JAllison@outlook.com","400-477-2797","************6971"
1,277,"November",46,7,1,2,2,0,0,"BB","PRT","Groups",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Julie Riley","Julie.R13@yandex.com","190-073-8120","************5248"
0,121,"June",27,30,0,2,2,0,0,"BB","FIN","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,1,"Check-Out","Alexis Coleman","Alexis_Coleman51@comcast.net","260-333-5201","************4041"
1,75,"October",45,30,2,0,2,0,0,"HB","PRT","Offline TA/TO",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Patricia Moore","Patricia_M@comcast.net","860-716-3759","************8379"
1,37,"September",37,8,0,2,1,0,0,"BB","PRT","Offline TA/TO",0,0,0,1,"No Deposit",NA,0,"Transient",0,0,"Canceled","Eric Ali MD","EricMD@att.com","743-619-3338","************9392"
0,138,"June",25,12,2,3,2,0,0,"BB","PRT","Offline TA/TO",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Kathryn Blevins","KathrynBlevins99@zoho.com","351-282-3520","************1975"
0,247,"August",35,31,1,3,2,0,0,"BB","GBR","Offline TA/TO",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Martha Acevedo","Martha.Acevedo40@xfinity.com","392-301-5354","************9846"
0,6,"November",45,4,1,4,2,0,0,"BB","BRA","Offline TA/TO",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Mrs. Laura Lopez","Mrs..L@att.com","560-223-5114","************7799"
0,99,"December",53,30,0,3,2,0,0,"BB","FRA","Offline TA/TO",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Larry Lee","Larry.Lee@comcast.net","466-512-7391","************2413"
0,136,"June",27,28,2,5,2,1,0,"BB","DNK","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,0,"Check-Out","Deborah Holt","DeborahHolt@mail.com","792-136-4595","************7187"
1,126,"June",25,23,0,2,2,0,0,"BB","DEU","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Canceled","Elizabeth Miller","Miller_Elizabeth@hotmail.com","382-645-8227","************2022"
0,30,"March",11,13,1,3,2,0,0,"BB","FRA","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Nathan Hill","Hill.Nathan81@outlook.com","779-275-8484","************2816"
1,122,"April",18,29,2,2,2,0,0,"BB","ITA","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Canceled","Jamie Guerrero","Guerrero_Jamie37@aol.com","457-448-9411","************4624"
1,357,"May",21,24,0,3,3,0,0,"HB","GBR","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Canceled","Michael Hendrix","Michael_H82@gmail.com","335-216-6169","************3567"
0,1,"August",35,29,2,1,1,0,0,"BB","FRA","Online TA",0,0,0,0,"No Deposit",NA,0,"Contract",0,0,"Check-Out","Ashley Taylor","Ashley_Taylor@yahoo.com","897-930-8348","************5214"
0,164,"July",27,1,0,2,1,0,0,"BB","BEL","Online TA",0,0,0,1,"No Deposit",NA,0,"Transient-Party",0,1,"Check-Out","Jason Pratt","JasonPratt@yahoo.com","437-218-4231","************4577"
0,183,"May",22,28,2,0,2,0,0,"BB","USA","Online TA",0,0,0,2,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Jorge Vaughn","Jorge_Vaughn@att.com","731-149-4733","************5381"
0,151,"January",4,19,0,3,1,0,0,"BB","DEU","Offline TA/TO",0,0,0,1,"No Deposit",NA,63,"Transient-Party",0,0,"Check-Out","Paula Krause","PaulaKrause@mail.com","335-501-9144","************2312"
0,39,"July",28,8,0,2,2,0,0,"BB","DEU","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Melissa Martin MD","Melissa_MD78@protonmail.com","738-922-5328","************3770"
0,263,"September",39,21,1,0,2,0,0,"BB","PRT","Offline TA/TO",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,0,"Check-Out","Nicole Jackson","NJackson@yandex.com","501-723-9603","************4586"
1,8,"July",31,30,2,1,1,0,0,"SC","PRT","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Canceled","Eric Jackson","Jackson.Eric@hotmail.com","674-508-3943","************3333"
1,91,"March",10,7,0,4,2,0,0,"SC","ITA","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Canceled","Jesse Myers","JesseMyers44@verizon.com","479-899-9302","************8283"
0,48,"February",8,22,0,2,1,0,0,"BB","ESP","Groups",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,1,"Check-Out","Jason Romero","JRomero64@mail.com","165-527-6732","************8944"
1,82,"May",18,3,0,2,2,0,0,"BB","PRT","Groups",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Jennifer Cain","JenniferCain@verizon.com","780-571-3708","************1885"
0,90,"May",20,18,0,3,2,0,0,"BB","FRA","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,3,"Check-Out","Alicia Ramirez","Ramirez_Alicia@att.com","224-379-4738","************6519"
0,47,"October",43,16,2,2,2,0,0,"BB","FRA","Offline TA/TO",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Shannon Wright","ShannonWright@yahoo.com","966-903-5777","************8723"
1,233,"June",25,23,1,2,2,0,0,"BB","PRT","Groups",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Lisa Brown","LBrown@verizon.com","416-060-9275","************8608"
0,0,"June",25,15,0,2,1,0,0,"BB","PRT","Direct",0,0,0,1,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Rachel Price","Rachel_P@att.com","288-773-0671","************2690"
0,39,"February",7,10,0,3,2,0,0,"BB","CN","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Nicholas Kane","Kane_Nicholas@yandex.com","695-559-6939","************9826"
0,198,"March",10,11,2,1,2,2,0,"BB","FRA","Online TA",0,0,0,2,"No Deposit",NA,0,"Transient",0,3,"Check-Out","Todd Harris","ToddHarris@aol.com","193-106-2297","************1183"
0,329,"July",30,27,0,2,2,0,0,"SC","GBR","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Timothy Silva","Timothy.Silva22@zoho.com","260-944-3317","************8234"
0,0,"March",11,9,0,1,1,0,0,"BB","PRT","Corporate",1,0,14,0,"No Deposit",40,0,"Transient-Party",0,1,"Check-Out","Alexander Tate","AlexanderTate@protonmail.com","898-046-3151","************4866"
1,281,"March",12,23,0,3,1,0,0,"BB","GBR","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Canceled","Scott Mathis","Scott_M12@mail.com","795-484-6115","************1821"
0,22,"February",6,7,0,4,2,0,0,"SC","ITA","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Robin Allen","RAllen@aol.com","146-147-2331","************8455"
1,27,"June",24,9,0,1,2,0,0,"BB","PRT","Offline TA/TO",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,0,"Canceled","Matthew Patton","Patton.Matthew@hotmail.com","184-433-8159","************6223"
1,313,"April",17,29,2,1,2,0,0,"BB","PRT","Offline TA/TO",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Michelle Bass","Bass_Michelle18@aol.com","371-349-9059","************7745"
1,164,"October",43,16,1,0,1,0,0,"BB","PRT","Offline TA/TO",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Frank Fuller","Fuller.Frank@yahoo.com","642-227-5226","************4971"
1,239,"October",42,17,0,1,2,0,0,"BB","PRT","Groups",0,1,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Michael Smith","Michael_S72@protonmail.com","942-308-6584","************7312"
0,0,"September",38,12,1,4,2,0,0,"BB","TUN","Offline TA/TO",0,0,0,1,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Jennifer Alvarez","JenniferAlvarez@aol.com","291-398-4694","************4145"
0,19,"October",43,21,0,1,2,2,0,"BB","PRT","Offline TA/TO",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Michael Roberts","Michael.R81@att.com","283-486-8282","************7085"
0,67,"March",12,23,0,3,2,0,0,"BB","NLD","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Kelsey Bell","Bell.Kelsey@yahoo.com","857-151-0934","************2269"
1,113,"January",4,24,1,5,2,1,0,"BB","BRA","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,2,"Canceled","Kevin Johnson","Kevin.J@mail.com","183-737-3914","************3540"
1,281,"July",30,25,2,2,2,0,0,"BB","PRT","Groups",0,1,0,0,"No Deposit",NA,0,"Transient-Party",0,0,"Canceled","Elizabeth Shepard","ElizabethShepard@yandex.com","198-141-8019","************7136"
1,339,"September",39,21,1,1,2,0,0,"BB","PRT","Groups",0,1,0,0,"Non Refund",NA,0,"Contract",0,0,"Canceled","Gloria Burgess MD","GloriaMD@aol.com","161-180-6281","************4465"
1,66,"May",20,17,0,2,2,0,0,"SC","NLD","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Canceled","Heidi Ortiz DVM","Heidi_D39@hotmail.com","222-110-6317","************1004"
0,73,"June",23,8,0,3,2,0,0,"SC","CHE","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,0,"Check-Out","Mitchell Taylor","Taylor.Mitchell@att.com","942-936-0970","************6592"
0,183,"October",44,28,2,2,3,0,0,"BB","DEU","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Laura Simmons","LSimmons73@xfinity.com","270-624-6380","************9213"
1,407,"May",18,6,2,1,2,0,0,"BB","PRT","Offline TA/TO",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Alexis Alvarez","AlexisAlvarez20@mail.com","715-793-3748","************3039"
0,195,"September",40,27,2,5,2,0,0,"BB","SWE","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Scott Nguyen","Scott_Nguyen@xfinity.com","346-719-2097","************4009"
0,3,"April",17,21,0,1,2,0,0,"BB","PRT","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",1,0,"Check-Out","Philip Hobbs","Hobbs.Philip@mail.com","888-844-4873","************2705"
0,90,"April",16,20,2,3,3,0,0,"HB","ITA","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,3,"Check-Out","Thomas Mitchell","ThomasMitchell@verizon.com","831-069-9024","************7090"
1,130,"March",11,14,2,5,2,0,0,"BB","DEU","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,2,"Canceled","Cristina Baldwin","Baldwin.Cristina@protonmail.com","106-080-3568","************7950"
1,79,"November",46,13,0,2,2,0,0,"BB","PRT","Offline TA/TO",0,0,0,0,"Non Refund",NA,69,"Transient",0,0,"Canceled","Susan Bauer","Bauer.Susan18@mail.com","175-786-0270","************2343"
1,161,"July",28,15,2,5,2,0,0,"BB","LUX","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Canceled","John Adams","Adams_John@hotmail.com","127-553-9909","************7274"
0,175,"August",34,21,1,2,2,0,0,"SC","FRA","Online TA",0,0,0,1,"No Deposit",NA,0,"Transient",0,2,"Check-Out","Susan Jones","Jones_Susan@yahoo.com","108-364-1378","************6686"
0,112,"April",17,29,2,3,2,0,0,"BB","ESP","Direct",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Jonathan Roberts","Roberts_Jonathan50@mail.com","303-892-1446","************9179"
1,13,"January",4,24,8,22,1,0,0,"SC","AGO","Online TA",0,0,0,1,"No Deposit",NA,0,"Transient",0,1,"Canceled","Brian Williams","Brian.Williams61@gmail.com","504-893-5925","************1710"
1,330,"June",23,2,0,2,2,0,0,"BB","PRT","Groups",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Donald Cruz","Donald.Cruz92@gmail.com","256-525-9448","************1082"
0,2,"November",48,25,0,2,2,0,0,"BB","PRT","Offline TA/TO",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Eddie Fleming","EFleming26@yandex.com","212-118-2078","************3748"
0,2,"November",47,13,2,2,2,0,0,"BB","PRT","Direct",0,0,0,0,"No Deposit",NA,0,"Transient",0,2,"Check-Out","Bryan Bullock","Bryan.B@att.com","159-217-2980","************3429"
1,91,"October",41,7,0,1,2,0,0,"BB","CHN","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Canceled","Curtis Hamilton","CHamilton@yahoo.com","534-130-8507","************7775"
0,214,"July",28,13,0,3,2,0,0,"BB","FRA","Online TA",0,0,0,1,"No Deposit",NA,0,"Transient-Party",0,1,"Check-Out","Kyle Miller","Miller_Kyle@yahoo.com","962-932-5173","************7226"
0,11,"July",28,15,0,1,2,0,0,"BB","PRT","Direct",0,0,0,1,"No Deposit",NA,0,"Transient",0,3,"Check-Out","Stephanie Jackson","Stephanie_Jackson92@verizon.com","387-388-1415","************2706"
1,123,"June",25,21,0,3,3,0,0,"BB","ITA","Online TA",0,0,0,2,"No Deposit",NA,0,"Transient",0,0,"Canceled","Kimberly Roth","KRoth26@verizon.com","130-407-9191","************9046"
0,20,"June",24,12,1,0,2,0,0,"BB","PRT","Direct",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Justin Smith","Smith.Justin@yandex.com","172-048-4607","************5454"
1,7,"March",11,7,1,5,2,1,0,"HB","UKR","Online TA",0,0,0,2,"No Deposit",NA,0,"Transient",0,0,"Canceled","Mary Gutierrez","MGutierrez72@aol.com","466-302-1005","************8999"
0,108,"March",13,23,2,5,2,0,0,"BB","CHE","Direct",0,0,0,1,"No Deposit",NA,0,"Transient-Party",0,1,"Check-Out","Nathan Peterson","Peterson_Nathan@comcast.net","518-263-3999","************3880"
1,6,"December",51,18,1,2,2,0,0,"BB","FRA","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Canceled","Charles Fields","CFields@outlook.com","494-255-6522","************2603"
0,283,"June",22,2,2,2,2,0,0,"BB","DEU","Offline TA/TO",0,0,0,0,"No Deposit",NA,0,"Transient",0,3,"Check-Out","Julie Carrillo","Julie_Carrillo@protonmail.com","865-274-7366","************9678"
0,47,"March",12,20,1,3,2,0,0,"BB","PRT","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Christopher Suarez","Suarez_Christopher@yahoo.com","933-127-8743","************5170"
0,5,"May",21,19,0,3,2,2,0,"BB","PRT","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,2,"Check-Out","Shirley Beasley","Shirley.B@xfinity.com","469-273-8816","************7599"
0,74,"July",27,8,2,1,2,0,0,"SC","GBR","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Wendy Crawford","WCrawford@gmail.com","322-841-0779","************7353"
1,158,"May",22,24,0,2,1,0,0,"BB","PRT","Groups",0,0,0,0,"Non Refund",NA,31,"Transient",0,0,"Canceled","Brandy Perez","Perez.Brandy@zoho.com","483-128-1661","************3307"
0,58,"May",18,4,0,3,2,0,0,"BB","IRL","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,3,"Check-Out","Oscar Shaw","Oscar.Shaw@verizon.com","398-451-1282","************3487"
1,41,"June",25,21,0,4,2,0,1,"SC","ESP","Online TA",0,0,0,1,"No Deposit",NA,0,"Transient",0,2,"Canceled","Wyatt Scott","WyattScott@mail.com","226-268-9645","************3991"
0,2,"January",1,2,2,3,1,0,0,"BB","PRT","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Heidi Mills","Heidi.M@att.com","867-843-7606","************4688"
0,2,"May",18,3,0,1,2,0,0,"BB","NLD","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,2,"Check-Out","Kristin Bartlett","Kristin.B75@aol.com","904-529-8107","************7610"
0,198,"August",32,11,0,2,2,0,0,"BB","DEU","Offline TA/TO",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Samuel Davies","Davies_Samuel@outlook.com","611-316-4838","************8989"
0,6,"March",13,29,0,2,2,0,0,"BB","PRT","Direct",1,0,2,0,"No Deposit",NA,0,"Group",1,0,"Check-Out","Erica Harrell","Erica_Harrell@yandex.com","589-710-5866","************7453"
1,143,"May",18,4,0,2,1,0,0,"BB","PRT","Groups",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Karen Manning","KarenManning@att.com","765-488-8597","************3397"
0,13,"March",10,8,0,4,2,0,0,"BB","DEU","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Theresa Spence","Theresa.S@yahoo.com","610-184-1844","************6725"
0,22,"January",3,16,1,3,2,0,0,"BB","FRA","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Linda Stout","Stout_Linda@protonmail.com","642-233-4517","************3203"
